Time_s,Left_Dist_m,Right_Dist_m,Target_Angle_deg
12.537,3.776,4.886,89.774
12.637,3.776,4.886,89.774
12.738,3.764,4.886,89.776
12.838,3.764,4.886,89.776
12.939,3.764,4.886,89.776
13.039,3.764,4.894,89.778
13.139,3.764,4.894,89.778
13.239,3.764,4.894,89.778
13.34,3.766,4.894,89.777
13.44,3.766,4.894,89.777
13.54,3.766,4.894,89.777
13.641,3.766,4.906,89.78
13.741,3.766,4.906,89.78
13.841,3.766,4.906,89.78
13.941,3.77,4.906,89.779
14.042,3.77,4.906,89.779
14.142,3.77,4.906,89.779
14.242,3.77,4.91,89.78
14.343,3.77,4.91,89.78
14.443,3.77,4.91,89.78
14.543,3.774,4.91,89.78
14.643,3.774,4.91,89.78
14.744,3.774,4.91,89.78
14.844,3.774,4.91,89.78
14.944,3.774,4.91,89.78
15.045,3.774,4.91,89.78
15.145,3.776,4.91,89.779
15.245,3.776,4.91,89.779
15.345,3.776,4.91,89.779
15.446,3.776,4.896,89.776
15.546,3.776,4.896,89.776
15.646,3.776,4.896,89.776
15.747,3.776,4.896,89.776
15.847,3.776,4.896,89.776
15.947,3.776,4.896,89.776
16.047,3.776,4.894,89.776
16.148,3.776,4.894,89.776
16.248,3.776,4.894,89.776
16.348,3.78,4.894,89.775
16.448,3.78,4.894,89.775
16.549,3.78,4.894,89.775
16.649,3.78,4.876,89.771
16.749,3.78,4.876,89.771
16.85,3.78,4.876,89.771
16.95,3.774,4.876,89.772
17.05,3.774,4.876,89.772
17.15,3.774,4.876,89.772
17.251,3.774,4.874,89.771
17.351,3.774,4.874,89.771
17.451,3.774,4.874,89.771
17.551,3.77,4.874,89.772
17.652,3.77,4.874,89.772
17.752,3.77,4.874,89.772
17.852,3.77,4.882,89.774
17.953,3.77,4.882,89.774
18.053,3.77,4.882,89.774
18.153,3.778,4.882,89.773
18.253,3.778,4.882,89.773
18.354,3.778,4.882,89.773
18.454,3.778,4.894,89.775
18.554,3.778,4.894,89.775
18.654,3.778,4.894,89.775
18.755,3.784,4.894,89.774
18.855,3.784,4.894,89.774
18.955,3.784,4.894,89.774
19.055,3.784,4.884,89.772
19.156,3.784,4.884,89.772
19.256,3.784,4.884,89.772
19.356,3.78,4.884,89.773
19.457,3.78,4.884,89.773
19.557,3.78,4.884,89.773
19.657,3.78,4.894,89.775
19.757,3.78,4.894,89.775
19.858,3.78,4.894,89.775
19.958,3.778,4.894,89.775
20.058,3.778,4.894,89.775
20.159,3.778,4.894,89.775
20.259,3.778,4.902,89.777
20.359,3.778,4.902,89.777
20.46,3.778,4.902,89.777
20.56,3.786,4.902,89.776
20.66,3.786,4.902,89.776
20.76,3.786,4.902,89.776
20.861,3.786,4.9,89.775
20.961,3.786,4.9,89.775
21.061,3.786,4.9,89.775
21.162,3.78,4.9,89.776
21.262,3.78,4.9,89.776
21.362,3.78,4.9,89.776
21.462,3.78,4.892,89.775
21.563,3.78,4.892,89.775
21.663,3.78,4.892,89.775
21.763,3.786,4.892,89.773
21.863,3.786,4.892,89.773
21.964,3.786,4.892,89.773
22.064,3.786,4.902,89.776
22.164,3.786,4.902,89.776
22.265,3.786,4.902,89.776
22.365,3.776,4.902,89.777
22.465,3.776,4.902,89.777
22.566,3.776,4.902,89.777
22.666,3.776,4.912,89.78
22.766,3.776,4.912,89.78
22.866,3.776,4.912,89.78
22.967,3.774,4.912,89.78
23.067,3.774,4.912,89.78
23.167,3.774,4.912,89.78
23.267,3.774,4.912,89.78
23.368,3.774,4.912,89.78
23.468,3.774,4.912,89.78
23.568,3.768,4.912,89.781
23.669,3.768,4.912,89.781
23.769,3.768,4.912,89.781
23.869,3.768,4.92,89.783
23.969,3.768,4.92,89.783
24.07,3.768,4.92,89.783
24.17,3.772,4.92,89.782
24.27,3.772,4.92,89.782
24.371,3.772,4.92,89.782
24.471,3.772,4.932,89.785
24.571,3.772,4.932,89.785
24.671,3.772,4.932,89.785
24.772,3.758,4.932,89.787
24.872,3.758,4.932,89.787
24.972,3.758,4.932,89.787
25.072,3.758,4.94,89.789
25.173,3.758,4.94,89.789
25.273,3.758,4.94,89.789
25.373,3.764,4.94,89.788
25.474,3.764,4.94,89.788
25.574,3.764,4.94,89.788
25.674,3.764,4.928,89.785
25.775,3.764,4.928,89.785
25.875,3.764,4.928,89.785
25.975,3.768,4.928,89.784
26.076,3.768,4.928,89.784
26.176,3.768,4.928,89.784
26.276,3.768,4.93,89.785
26.377,3.768,4.93,89.785
26.477,3.768,4.93,89.785
26.577,3.77,4.93,89.785
26.677,3.77,4.93,89.785
26.778,3.77,4.93,89.785
26.878,3.77,4.918,89.782
26.978,3.77,4.918,89.782
27.079,3.77,4.918,89.782
27.18,3.764,4.918,89.783
27.28,3.764,4.918,89.783
27.38,3.764,4.918,89.783
27.481,3.764,4.914,89.782
27.581,3.764,4.914,89.782
27.681,3.764,4.914,89.782
27.782,3.768,4.914,89.781
27.882,3.768,4.914,89.781
27.982,3.768,4.914,89.781
28.083,3.768,4.906,89.78
28.183,3.768,4.906,89.78
28.283,3.768,4.906,89.78
28.384,3.764,4.906,89.78
28.484,3.764,4.906,89.78
28.584,3.764,4.906,89.78
28.685,3.764,4.902,89.78
28.785,3.764,4.902,89.78
28.885,3.764,4.902,89.78
28.985,3.768,4.902,89.779
29.086,3.768,4.902,89.779
29.186,3.768,4.902,89.779
29.286,3.768,4.902,89.779
29.387,3.768,4.902,89.779
29.487,3.768,4.902,89.779
29.587,3.776,4.902,89.777
29.688,3.776,4.902,89.777
29.788,3.776,4.902,89.777
29.888,3.776,4.91,89.779
29.989,3.776,4.91,89.779
