Time_s,Left_Dist_m,Right_Dist_m,Target_Angle_deg
7.825,1.876,1.922,4.453
7.925,1.876,1.922,4.453
8.026,1.876,1.922,4.453
8.126,1.876,1.912,3.484
8.226,1.876,1.912,3.484
8.327,1.876,1.912,3.484
8.427,1.89,1.912,2.128
8.527,1.89,1.912,2.128
8.627,1.89,1.912,2.128
8.728,1.89,1.922,3.096
8.828,1.89,1.922,3.096
8.928,1.89,1.922,3.096
9.029,1.878,1.922,4.259
9.129,1.878,1.922,4.259
9.229,1.878,1.922,4.259
9.329,1.878,1.92,4.065
9.43,1.878,1.92,4.065
9.53,1.878,1.92,4.065
9.63,1.878,1.92,4.065
9.731,1.878,1.92,4.065
9.831,1.878,1.92,4.065
9.931,1.878,1.92,4.065
10.032,1.878,1.92,4.065
10.132,1.878,1.92,4.065
10.232,1.884,1.92,3.483
10.333,1.884,1.92,3.483
10.433,1.884,1.92,3.483
10.533,1.884,1.924,3.871
10.633,1.884,1.924,3.871
10.734,1.884,1.924,3.871
10.834,1.886,1.924,3.677
10.934,1.886,1.924,3.677
11.035,1.886,1.924,3.677
11.135,1.886,1.932,4.452
11.235,1.886,1.932,4.452
11.336,1.886,1.932,4.452
11.436,1.878,1.932,5.228
11.536,1.878,1.932,5.228
11.636,1.878,1.932,5.228
11.737,1.878,1.926,4.646
11.837,1.878,1.926,4.646
11.937,1.878,1.926,4.646
12.037,1.896,1.926,2.902
12.138,1.896,1.926,2.902
12.238,1.896,1.926,2.902
12.338,1.896,1.914,1.741
12.439,1.896,1.914,1.741
12.539,1.896,1.914,1.741
12.639,1.906,1.914,0.774
12.739,1.906,1.914,0.774
12.84,1.906,1.914,0.774
12.94,1.906,1.91,0.387
13.04,1.906,1.91,0.387
13.141,1.906,1.91,0.387
13.241,1.892,1.91,1.741
13.341,1.892,1.91,1.741
13.442,1.892,1.91,1.741
13.542,1.892,1.912,1.934
13.642,1.892,1.912,1.934
13.743,1.892,1.912,1.934
13.843,1.882,1.912,2.902
13.943,1.882,1.912,2.902
14.044,1.882,1.912,2.902
14.144,1.882,1.912,2.902
14.244,1.882,1.912,2.902
14.345,1.882,1.912,2.902
14.445,1.88,1.912,3.096
14.545,1.88,1.912,3.096
14.646,1.88,1.912,3.096
14.746,1.88,1.908,2.709
14.846,1.88,1.908,2.709
14.947,1.88,1.908,2.709
15.047,1.864,1.908,4.26
15.147,1.864,1.908,4.26
15.247,1.864,1.908,4.26
15.348,1.864,1.918,5.229
15.448,1.864,1.918,5.229
15.549,1.844,1.918,7.175
15.649,1.844,1.918,7.175
15.749,1.844,1.918,7.175
15.85,1.844,1.926,7.955
15.95,1.844,1.926,7.955
16.05,1.844,1.926,7.955
16.151,1.852,1.926,7.175
16.251,1.852,1.926,7.175
16.351,1.852,1.926,7.175
16.451,1.852,1.924,6.98
16.552,1.852,1.924,6.98
16.652,1.852,1.924,6.98
16.752,1.852,1.924,6.98
16.852,1.854,1.924,6.785
16.953,1.854,1.924,6.785
17.053,1.854,1.92,6.396
17.153,1.854,1.92,6.396
17.254,1.854,1.92,6.396
17.354,1.85,1.92,6.785
17.454,1.85,1.92,6.785
17.555,1.85,1.92,6.785
17.655,1.85,1.926,7.37
17.755,1.85,1.926,7.37
17.856,1.85,1.926,7.37
17.956,1.858,1.926,6.59
18.056,1.858,1.926,6.59
18.156,1.858,1.926,6.59
18.257,1.858,1.924,6.396
18.357,1.858,1.924,6.396
18.457,1.858,1.924,6.396
18.557,1.87,1.924,5.229
18.658,1.87,1.924,5.229
18.758,1.87,1.924,5.229
18.858,1.87,1.924,5.229
18.959,1.87,1.924,5.229
19.059,1.87,1.924,5.229
19.159,1.868,1.924,5.423
19.259,1.868,1.924,5.423
19.36,1.868,1.924,5.423
19.46,1.868,1.93,6.006
19.56,1.868,1.93,6.006
19.661,1.868,1.93,6.006
19.761,1.868,1.93,6.006
19.861,1.868,1.93,6.006
19.962,1.868,1.93,6.006
20.062,1.868,1.944,7.368
20.162,1.868,1.944,7.368
20.263,1.868,1.944,7.368
20.363,1.868,1.944,7.368
20.463,1.868,1.944,7.368
20.564,1.868,1.944,7.368
20.664,1.868,1.928,5.812
20.764,1.868,1.928,5.812
20.865,1.868,1.928,5.812
20.965,1.874,1.928,5.229
21.065,1.874,1.928,5.229
21.165,1.874,1.928,5.229
21.266,1.874,1.932,5.617
21.366,1.874,1.932,5.617
21.466,1.874,1.932,5.617
21.567,1.88,1.932,5.034
21.667,1.88,1.932,5.034
21.767,1.88,1.932,5.034
21.868,1.88,1.932,5.034
21.968,1.88,1.932,5.034
22.068,1.88,1.932,5.034
22.169,1.874,1.932,5.617
22.269,1.874,1.932,5.617
22.369,1.874,1.932,5.617
22.469,1.874,1.926,5.035
22.57,1.874,1.926,5.035
22.67,1.874,1.926,5.035
22.77,1.886,1.926,3.871
22.871,1.886,1.926,3.871
22.971,1.886,1.926,3.871
23.071,1.886,1.914,2.709
23.172,1.886,1.914,2.709
23.272,1.886,1.914,2.709
23.372,1.894,1.914,1.934
23.473,1.894,1.914,1.934
23.573,1.894,1.914,1.934
23.673,1.894,1.918,2.321
23.773,1.894,1.918,2.321
23.874,1.894,1.918,2.321
23.974,1.89,1.918,2.709
24.074,1.89,1.918,2.709
24.174,1.89,1.918,2.709
24.275,1.89,1.916,2.515
24.375,1.89,1.916,2.515
24.475,1.89,1.916,2.515
24.576,1.884,1.916,3.096
24.676,1.884,1.916,3.096
24.776,1.884,1.916,3.096
24.877,1.884,1.908,2.322
24.977,1.884,1.908,2.322
25.077,1.884,1.908,2.322
25.178,1.892,1.908,1.547
25.278,1.892,1.908,1.547
25.378,1.892,1.908,1.547
25.479,1.892,1.908,1.547
25.579,1.892,1.908,1.547
25.679,1.892,1.908,1.547
25.78,1.884,1.908,2.322
25.88,1.884,1.908,2.322
25.98,1.884,1.908,2.322
26.081,1.884,1.906,2.128
26.181,1.884,1.906,2.128
26.281,1.884,1.906,2.128
26.382,1.876,1.906,2.903
26.482,1.876,1.906,2.903
26.582,1.876,1.906,2.903
26.683,1.876,1.914,3.677
26.783,1.876,1.914,3.677
26.883,1.876,1.914,3.677
26.983,1.866,1.914,4.647
27.084,1.866,1.914,4.647
27.184,1.866,1.914,4.647
27.284,1.866,1.912,4.453
27.385,1.866,1.912,4.453
27.485,1.866,1.912,4.453
27.585,1.868,1.912,4.259
27.686,1.868,1.912,4.259
27.786,1.868,1.912,4.259
27.886,1.868,1.916,4.647
27.986,1.868,1.916,4.647
28.087,1.868,1.916,4.647
28.187,1.876,1.916,3.871
28.287,1.876,1.916,3.871
28.388,1.876,1.916,3.871
28.488,1.876,1.92,4.259
28.588,1.876,1.92,4.259
28.688,1.876,1.92,4.259
28.789,1.88,1.92,3.871
28.889,1.88,1.92,3.871
28.989,1.88,1.92,3.871
29.09,1.88,1.926,4.452
29.19,1.88,1.926,4.452
29.29,1.88,1.926,4.452
29.391,1.89,1.926,3.483
29.491,1.89,1.926,3.483
29.591,1.89,1.926,3.483
29.692,1.89,1.926,3.483
29.792,1.89,1.926,3.483
29.892,1.89,1.926,3.483
29.992,1.89,1.926,3.483
